0,0,105,28,0,0,0,6,32145,-1,-1,-1,-1,-1,-1
0,0,107,34,0,0,0,20,106160,-1,-1,-1,-1,-1,-1
0,0,103,23,0,0,0,26,137665,-1,-1,-1,-1,-1,-1
0,0,101,25,0,0,1,71,379742,-1,-1,-1,-1,-1,-1
0,0,109,20,0,0,1,67,358721,-1,-1,-1,-1,-1,-1
0,0,102,28,0,0,1,63,337442,-1,-1,-1,-1,-1,-1
0,0,108,27,0,0,1,62,332207,-1,-1,-1,-1,-1,-1
0,0,106,29,0,0,1,55,295204,-1,-1,-1,-1,-1,-1
0,0,104,27,0,0,1,54,289948,-1,-1,-1,-1,-1,-1
0,1,115,20,0,0,0,15,79524,-1,-1,-1,-1,-1,-1
0,1,117,23,0,0,0,28,148214,-1,-1,-1,-1,-1,-1
0,1,111,30,0,0,0,29,153624,-1,-1,-1,-1,-1,-1
0,1,114,25,0,0,0,39,206326,-1,-1,-1,-1,-1,-1
0,1,113,28,0,0,0,62,327825,-1,-1,-1,-1,-1,-1
0,1,112,25,0,0,1,81,432553,-1,-1,-1,-1,-1,-1
0,1,110,23,0,0,1,34,184410,-1,-1,-1,-1,-1,-1
0,2,122,30,0,0,0,14,74431,-1,-1,-1,-1,-1,-1
0,2,125,26,0,0,0,16,84914,-1,-1,-1,-1,-1,-1
0,2,120,28,0,0,0,22,116631,-1,-1,-1,-1,-1,-1
0,2,129,22,0,0,0,26,137631,-1,-1,-1,-1,-1,-1
0,2,121,26,0,0,0,46,243314,-1,-1,-1,-1,-1,-1
0,2,124,28,0,0,0,71,375350,-1,-1,-1,-1,-1,-1
0,2,118,20,0,0,1,93,495978,-1,-1,-1,-1,-1,-1
0,2,126,27,0,0,1,87,464194,-1,-1,-1,-1,-1,-1
0,2,128,20,0,0,1,72,385121,-1,-1,-1,-1,-1,-1
0,2,116,17,0,0,1,67,358769,-1,-1,-1,-1,-1,-1
0,3,136,34,0,0,0,2,11135,-1,-1,-1,-1,-1,-1
0,3,143,20,0,0,0,10,53124,-1,-1,-1,-1,-1,-1
0,3,144,28,0,0,0,13,69098,-1,-1,-1,-1,-1,-1
0,3,127,24,0,0,0,14,74317,-1,-1,-1,-1,-1,-1
0,3,131,19,0,0,0,15,79507,-1,-1,-1,-1,-1,-1
0,3,142,32,0,0,0,18,95561,-1,-1,-1,-1,-1,-1
0,3,133,29,0,0,0,23,121929,-1,-1,-1,-1,-1,-1
0,3,141,27,0,0,0,43,227480,-1,-1,-1,-1,-1,-1
0,3,123,20,0,0,0,46,243196,-1,-1,-1,-1,-1,-1
0,3,137,20,0,0,0,47,248493,-1,-1,-1,-1,-1,-1
0,3,132,32,0,0,0,54,285656,-1,-1,-1,-1,-1,-1
0,3,140,20,0,0,1,97,517112,-1,-1,-1,-1,-1,-1
0,3,138,25,0,0,1,95,506473,-1,-1,-1,-1,-1,-1
0,3,119,21,0,0,1,93,495978,-1,-1,-1,-1,-1,-1
0,3,139,25,0,0,1,84,448394,-1,-1,-1,-1,-1,-1
0,3,134,32,0,0,1,80,427144,-1,-1,-1,-1,-1,-1
0,3,130,28,0,0,1,27,147356,-1,-1,-1,-1,-1,-1
0,4,155,27,0,0,0,0,446,-1,-1,-1,-1,-1,-1
0,4,149,28,0,0,0,3,16317,-1,-1,-1,-1,-1,-1
0,4,152,26,0,0,0,8,42674,-1,-1,-1,-1,-1,-1
0,4,159,23,0,0,0,12,63735,-1,-1,-1,-1,-1,-1
0,4,153,23,0,0,0,16,84862,-1,-1,-1,-1,-1,-1
0,4,151,27,0,0,0,19,100772,-1,-1,-1,-1,-1,-1
0,4,150,30,0,0,0,35,185319,-1,-1,-1,-1,-1,-1
0,4,158,25,0,0,0,38,201041,-1,-1,-1,-1,-1,-1
0,4,157,25,0,0,0,56,296081,-1,-1,-1,-1,-1,-1
0,4,156,27,0,0,0,57,301406,-1,-1,-1,-1,-1,-1
0,4,146,34,0,0,0,61,322671,-1,-1,-1,-1,-1,-1
0,4,160,29,0,0,1,99,527531,-1,-1,-1,-1,-1,-1
0,4,148,20,0,0,1,83,443183,-1,-1,-1,-1,-1,-1
0,4,135,18,0,0,1,67,358745,-1,-1,-1,-1,-1,-1
0,4,154,30,0,0,1,56,300456,-1,-1,-1,-1,-1,-1
0,4,147,30,0,0,1,37,200122,-1,-1,-1,-1,-1,-1
0,5,166,25,0,0,0,19,100730,-1,-1,-1,-1,-1,-1
0,5,175,29,0,0,0,22,116619,-1,-1,-1,-1,-1,-1
0,5,167,30,0,0,0,27,143078,-1,-1,-1,-1,-1,-1
0,5,172,32,0,0,0,41,217001,-1,-1,-1,-1,-1,-1
0,5,163,20,0,0,1,97,517113,-1,-1,-1,-1,-1,-1
0,5,162,19,0,0,1,93,496007,-1,-1,-1,-1,-1,-1
0,5,169,27,0,0,1,92,490588,-1,-1,-1,-1,-1,-1
0,5,173,30,0,0,1,86,458862,-1,-1,-1,-1,-1,-1
0,5,161,25,0,0,1,84,448363,-1,-1,-1,-1,-1,-1
0,5,164,20,0,0,1,81,432627,-1,-1,-1,-1,-1,-1
0,5,171,25,0,0,1,71,379753,-1,-1,-1,-1,-1,-1
0,5,145,17,0,0,1,67,358766,-1,-1,-1,-1,-1,-1
0,5,170,28,0,0,1,62,332167,-1,-1,-1,-1,-1,-1
0,5,165,26,0,0,1,55,295244,-1,-1,-1,-1,-1,-1
0,5,174,30,0,0,1,48,258223,-1,-1,-1,-1,-1,-1
0,5,168,26,0,0,1,33,179080,-1,-1,-1,-1,-1,-1
0,6,185,30,0,0,0,11,58577,-1,-1,-1,-1,-1,-1
0,6,190,34,0,0,0,32,169511,-1,-1,-1,-1,-1,-1
0,6,187,25,0,0,0,34,179921,-1,-1,-1,-1,-1,-1
0,6,181,26,0,0,0,39,206360,-1,-1,-1,-1,-1,-1
0,6,186,25,0,0,0,44,232721,-1,-1,-1,-1,-1,-1
0,6,193,32,0,0,0,48,253954,-1,-1,-1,-1,-1,-1
0,6,177,32,0,0,0,52,275110,-1,-1,-1,-1,-1,-1
0,6,178,26,0,0,1,90,480040,-1,-1,-1,-1,-1,-1
0,6,188,20,0,0,1,77,411516,-1,-1,-1,-1,-1,-1
0,6,184,29,0,0,1,73,390238,-1,-1,-1,-1,-1,-1
0,6,183,26,0,0,1,65,348046,-1,-1,-1,-1,-1,-1
0,6,179,27,0,0,1,58,311062,-1,-1,-1,-1,-1,-1
0,6,182,25,0,0,1,54,289990,-1,-1,-1,-1,-1,-1
0,6,176,20,0,0,1,51,274218,-1,-1,-1,-1,-1,-1
0,6,192,28,0,0,1,49,263548,-1,-1,-1,-1,-1,-1
0,6,189,20,0,0,1,37,200319,-1,-1,-1,-1,-1,-1
0,6,180,27,0,0,1,33,179077,-1,-1,-1,-1,-1,-1
0,7,206,23,0,0,0,23,121807,-1,-1,-1,-1,-1,-1
0,7,195,26,0,0,0,28,148283,-1,-1,-1,-1,-1,-1
0,7,197,26,0,0,0,35,185246,-1,-1,-1,-1,-1,-1
0,7,199,34,0,0,0,36,190655,-1,-1,-1,-1,-1,-1
0,7,200,29,0,0,0,58,306722,-1,-1,-1,-1,-1,-1
0,7,196,20,0,0,1,99,527660,-1,-1,-1,-1,-1,-1
0,7,203,20,0,0,1,83,443193,-1,-1,-1,-1,-1,-1
0,7,191,20,0,0,1,81,432624,-1,-1,-1,-1,-1,-1
0,7,205,30,0,0,1,79,421896,-1,-1,-1,-1,-1,-1
0,7,201,16,0,0,1,67,358778,-1,-1,-1,-1,-1,-1
0,7,202,26,0,0,1,43,231892,-1,-1,-1,-1,-1,-1
0,7,198,25,0,0,1,26,142142,-1,-1,-1,-1,-1,-1
0,8,204,23,0,0,0,11,58480,-1,-1,-1,-1,-1,-1
0,8,219,22,0,0,0,15,79560,-1,-1,-1,-1,-1,-1
0,8,215,20,0,0,0,16,84801,-1,-1,-1,-1,-1,-1
0,8,212,20,0,0,0,17,90097,-1,-1,-1,-1,-1,-1
0,8,207,20,0,0,0,19,100661,-1,-1,-1,-1,-1,-1
0,8,218,34,0,0,0,27,143130,-1,-1,-1,-1,-1,-1
0,8,208,28,0,0,0,31,164164,-1,-1,-1,-1,-1,-1
0,8,223,23,0,0,0,57,301330,-1,-1,-1,-1,-1,-1
0,8,216,27,0,0,0,66,348932,-1,-1,-1,-1,-1,-1
0,8,211,27,0,0,0,86,454538,-1,-1,-1,-1,-1,-1
0,8,210,30,0,0,0,92,486278,-1,-1,-1,-1,-1,-1
0,8,209,30,0,0,1,94,501075,-1,-1,-1,-1,-1,-1
0,8,194,21,0,0,1,81,432625,-1,-1,-1,-1,-1,-1
0,8,220,30,0,0,1,80,427177,-1,-1,-1,-1,-1,-1
0,8,222,25,0,0,1,79,421990,-1,-1,-1,-1,-1,-1
0,8,224,19,0,0,1,77,411532,-1,-1,-1,-1,-1,-1
0,8,213,29,0,0,1,74,395504,-1,-1,-1,-1,-1,-1
0,8,221,20,0,0,1,68,363992,-1,-1,-1,-1,-1,-1
0,8,217,34,0,0,1,46,247585,-1,-1,-1,-1,-1,-1
4,8,217,-1,0,-1,-1,-1,-1,0,0,0,0,0,-1
0,9,232,25,0,0,0,1,5686,-1,-1,-1,-1,-1,-1
0,9,227,32,0,0,0,2,11103,-1,-1,-1,-1,-1,-1
0,9,228,29,0,0,0,3,16327,-1,-1,-1,-1,-1,-1
0,9,229,25,0,0,0,14,74327,-1,-1,-1,-1,-1,-1
0,9,214,17,0,0,0,19,100599,-1,-1,-1,-1,-1,-1
0,9,231,27,0,0,1,87,464194,-1,-1,-1,-1,-1,-1
0,9,230,25,0,0,1,74,395590,-1,-1,-1,-1,-1,-1
0,9,233,26,0,0,1,71,379744,-1,-1,-1,-1,-1,-1
0,9,226,23,0,0,1,60,321690,-1,-1,-1,-1,-1,-1
0,9,225,22,0,0,1,51,274188,-1,-1,-1,-1,-1,-1
0,9,234,30,0,0,1,11,62870,-1,-1,-1,-1,-1,-1
0,10,239,29,0,0,0,0,492,-1,-1,-1,-1,-1,-1
0,10,242,34,0,0,0,4,21687,-1,-1,-1,-1,-1,-1
0,10,236,20,0,0,0,15,79530,-1,-1,-1,-1,-1,-1
0,10,246,22,0,0,0,17,90117,-1,-1,-1,-1,-1,-1
0,10,237,28,0,0,0,29,153596,-1,-1,-1,-1,-1,-1
0,10,240,34,0,0,0,37,195935,-1,-1,-1,-1,-1,-1
0,10,245,30,0,0,0,55,290897,-1,-1,-1,-1,-1,-1
0,10,244,25,0,0,1,97,517032,-1,-1,-1,-1,-1,-1
0,10,243,20,0,0,1,92,490715,-1,-1,-1,-1,-1,-1
0,10,238,30,0,0,1,86,458841,-1,-1,-1,-1,-1,-1
0,10,241,27,0,0,1,85,453628,-1,-1,-1,-1,-1,-1
0,10,247,25,0,0,1,60,321689,-1,-1,-1,-1,-1,-1
0,11,258,22,0,0,0,0,355,-1,-1,-1,-1,-1,-1
0,11,254,30,0,0,0,30,158904,-1,-1,-1,-1,-1,-1
0,11,253,30,0,0,0,34,180018,-1,-1,-1,-1,-1,-1
0,11,248,28,0,0,0,35,185269,-1,-1,-1,-1,-1,-1
0,11,252,30,0,0,0,56,296182,-1,-1,-1,-1,-1,-1
0,11,250,25,0,0,0,57,301382,-1,-1,-1,-1,-1,-1
0,11,251,25,0,0,1,90,480071,-1,-1,-1,-1,-1,-1
0,11,257,20,0,0,1,86,459047,-1,-1,-1,-1,-1,-1
0,11,235,22,0,0,1,71,379796,-1,-1,-1,-1,-1,-1
0,11,255,29,0,0,1,61,326878,-1,-1,-1,-1,-1,-1
0,11,256,23,0,0,1,43,231949,-1,-1,-1,-1,-1,-1
0,12,277,29,0,0,0,2,11027,-1,-1,-1,-1,-1,-1
0,12,270,28,0,0,0,3,16295,-1,-1,-1,-1,-1,-1
0,12,263,25,0,0,0,6,32101,-1,-1,-1,-1,-1,-1
0,12,260,25,0,0,0,7,37384,-1,-1,-1,-1,-1,-1
0,12,267,27,0,0,0,10,53242,-1,-1,-1,-1,-1,-1
0,12,274,32,0,0,0,20,106121,-1,-1,-1,-1,-1,-1
0,12,273,26,0,0,0,38,201062,-1,-1,-1,-1,-1,-1
0,12,264,28,0,0,0,48,253917,-1,-1,-1,-1,-1,-1
0,12,269,28,0,0,0,59,311978,-1,-1,-1,-1,-1,-1
0,12,249,25,0,0,1,97,517021,-1,-1,-1,-1,-1,-1
0,12,261,26,0,0,1,89,474754,-1,-1,-1,-1,-1,-1
0,12,266,29,0,0,1,76,406064,-1,-1,-1,-1,-1,-1
0,12,265,26,0,0,1,69,369160,-1,-1,-1,-1,-1,-1
0,12,268,26,0,0,1,66,353332,-1,-1,-1,-1,-1,-1
0,12,259,29,0,0,1,59,316298,-1,-1,-1,-1,-1,-1
0,12,276,20,0,0,1,49,263680,-1,-1,-1,-1,-1,-1
0,12,262,23,0,0,1,34,184405,-1,-1,-1,-1,-1,-1
0,13,284,29,0,0,0,4,21595,-1,-1,-1,-1,-1,-1
0,13,272,24,0,0,0,6,32084,-1,-1,-1,-1,-1,-1
0,13,288,33,0,0,0,11,58611,-1,-1,-1,-1,-1,-1
0,13,279,28,0,0,0,28,148310,-1,-1,-1,-1,-1,-1
0,13,280,26,0,0,0,29,153548,-1,-1,-1,-1,-1,-1
0,13,278,27,0,0,0,40,211658,-1,-1,-1,-1,-1,-1
0,13,271,23,0,0,0,48,253823,-1,-1,-1,-1,-1,-1
0,13,281,26,0,0,1,87,464211,-1,-1,-1,-1,-1,-1
0,13,283,30,0,0,1,73,390215,-1,-1,-1,-1,-1,-1
0,13,285,25,0,0,1,68,363913,-1,-1,-1,-1,-1,-1
0,13,287,27,0,0,1,58,311087,-1,-1,-1,-1,-1,-1
0,13,286,27,0,0,1,41,221321,-1,-1,-1,-1,-1,-1
0,14,282,29,0,0,0,2,11049,-1,-1,-1,-1,-1,-1
0,14,293,26,0,0,0,17,90189,-1,-1,-1,-1,-1,-1
0,14,294,25,0,0,0,34,179944,-1,-1,-1,-1,-1,-1
0,14,295,32,0,0,0,35,185331,-1,-1,-1,-1,-1,-1
0,14,275,26,0,0,0,38,201074,-1,-1,-1,-1,-1,-1
0,14,297,20,0,0,0,68,359364,-1,-1,-1,-1,-1,-1
0,14,296,25,0,0,1,78,416714,-1,-1,-1,-1,-1,-1
4,14,296,-1,0,-1,-1,-1,-1,1,0,0,0,0,-1
0,14,292,25,0,0,1,56,300544,-1,-1,-1,-1,-1,-1
0,14,298,27,0,0,1,53,284680,-1,-1,-1,-1,-1,-1
0,14,291,26,0,0,1,52,279400,-1,-1,-1,-1,-1,-1
0,14,290,28,0,0,1,22,120956,-1,-1,-1,-1,-1,-1
0,15,289,28,0,0,0,2,11015,-1,-1,-1,-1,-1,-1
0,15,301,23,0,0,0,6,32070,-1,-1,-1,-1,-1,-1
0,15,307,20,0,0,0,8,42569,-1,-1,-1,-1,-1,-1
0,15,309,27,0,0,0,11,58517,-1,-1,-1,-1,-1,-1
0,15,308,28,0,0,0,12,63825,-1,-1,-1,-1,-1,-1
0,15,302,23,0,0,0,21,111276,-1,-1,-1,-1,-1,-1
0,15,300,26,0,0,0,27,143005,-1,-1,-1,-1,-1,-1
0,15,305,24,0,0,0,28,148247,-1,-1,-1,-1,-1,-1
0,15,306,20,0,0,0,38,200971,-1,-1,-1,-1,-1,-1
